William Howard Stein	male	Nobel Prize in Chemistry	1972-01-01T00:00:00Z	1911-06-25T00:00:00Z	New York City	United States of America	1980-02-02T00:00:00Z
Kary Mullis	male	Nobel Prize in Chemistry	1993-01-01T00:00:00Z	1944-12-28T00:00:00Z	Lenoir	United States of America	2019-08-07T00:00:00Z
Alexander R. Todd, Baron Todd	male	Nobel Prize in Chemistry	1957-01-01T00:00:00Z	1907-10-02T00:00:00Z	Glasgow	United Kingdom	1997-01-10T00:00:00Z
Harry Kroto	male	Nobel Prize in Chemistry	1996-01-01T00:00:00Z	1939-10-07T00:00:00Z	Wisbech	United Kingdom	2016-04-30T00:00:00Z
Irving Langmuir	male	Nobel Prize in Chemistry	1932-01-01T00:00:00Z	1881-01-31T00:00:00Z	Brooklyn	United States of America	1957-08-16T00:00:00Z
Theodor Svedberg	male	Nobel Prize in Chemistry	1926-01-01T00:00:00Z	1884-08-30T00:00:00Z	Q10712147	Sweden	1971-02-25T00:00:00Z
Theodore William Richards	male	Nobel Prize in Chemistry	1914-01-01T00:00:00Z	1868-01-31T00:00:00Z	Germantown	United States of America	1928-04-02T00:00:00Z
Aaron Klug	male	Nobel Prize in Chemistry	1982-01-01T00:00:00Z	1926-08-11T00:00:00Z	Želva	Lithuania	2018-11-20T00:00:00Z
Robert H. Grubbs	male	Nobel Prize in Chemistry	2005-01-01T00:00:00Z	1942-02-27T00:00:00Z	Possum Trot	United States of America	
Richard R. Schrock	male	Nobel Prize in Chemistry	2005-01-01T00:00:00Z	1945-01-04T00:00:00Z	Berne	United States of America	
Norman Haworth	male	Nobel Prize in Chemistry	1937-01-01T00:00:00Z	1883-03-19T00:00:00Z	Chorley	United Kingdom	1950-03-19T00:00:00Z
Osamu Shimomura	male	Nobel Prize in Chemistry	2008-01-01T00:00:00Z	1928-08-27T00:00:00Z	Fukuchiyama	Japan	2018-10-19T00:00:00Z
Roderick MacKinnon	male	Nobel Prize in Chemistry	2003-01-01T00:00:00Z	1956-02-19T00:00:00Z	Burlington	United States of America	
John Kendrew	male	Nobel Prize in Chemistry	1962-01-01T00:00:00Z	1917-03-24T00:00:00Z	Oxford	United Kingdom	1997-08-23T00:00:00Z
Avram Hershko	male	Nobel Prize in Chemistry	2004-01-01T00:00:00Z	1937-12-31T00:00:00Z	Karcag	Hungary	
John Pople	male	Nobel Prize in Chemistry	1998-01-01T00:00:00Z	1925-10-31T00:00:00Z	Burnham-on-Sea	United Kingdom	2004-03-15T00:00:00Z
Henry Taube	male	Nobel Prize in Chemistry	1983-01-01T00:00:00Z	1915-11-30T00:00:00Z	Neudorf	Canada	2005-11-16T00:00:00Z
Yuan T. Lee	male	Nobel Prize in Chemistry	1986-01-01T00:00:00Z	1936-11-19T00:00:00Z	Shinchiku	Empire of Japan	
Dudley R. Herschbach	male	Nobel Prize in Chemistry	1986-01-01T00:00:00Z	1932-06-18T00:00:00Z	San Jose	United States of America	
Charles J. Pedersen	male	Nobel Prize in Chemistry	1987-01-01T00:00:00Z	1904-10-03T00:00:00Z	Busan	South Korea	1989-10-26T00:00:00Z
Roald Hoffmann	male	Nobel Prize in Chemistry	1981-01-01T00:00:00Z	1937-07-18T00:00:00Z	Zolochiv	Ukraine	
Roald Hoffmann	male	Nobel Prize in Chemistry	1981-01-01T00:00:00Z	1937-07-18T00:00:00Z	Zolochiv	Austria-Hungary	
Roald Hoffmann	male	Nobel Prize in Chemistry	1981-01-01T00:00:00Z	1937-07-18T00:00:00Z	Zolochiv	Austrian Empire	
Fraser Stoddart	male	Nobel Prize in Chemistry	2016-01-01T00:00:00Z	1942-05-24T00:00:00Z	Edinburgh	United Kingdom	
Eric Betzig	male	Nobel Prize in Chemistry	2014-01-01T00:00:00Z	1960-01-13T00:00:00Z	Ann Arbor	United States of America	
William E. Moerner	male	Nobel Prize in Chemistry	2014-01-01T00:00:00Z	1953-06-24T00:00:00Z	Pleasanton	United States of America	
Richard Henderson	male	Nobel Prize in Chemistry	2017-01-01T00:00:00Z	1945-07-19T00:00:00Z	Edinburgh	United Kingdom	
Albert Einstein	male	Nobel Prize in Physics	1921-01-01T00:00:00Z	1879-03-14T00:00:00Z	Ulm	Germany	1955-04-18T00:00:00Z
John Bardeen	male	Nobel Prize in Physics	1956-01-01T00:00:00Z	1908-05-23T00:00:00Z	Madison	United States of America	1991-01-30T00:00:00Z
John Bardeen	male	Nobel Prize in Physics	1972-01-01T00:00:00Z	1908-05-23T00:00:00Z	Madison	United States of America	1991-01-30T00:00:00Z
Niels Bohr	male	Nobel Prize in Physics	1922-01-01T00:00:00Z	1885-10-07T00:00:00Z	Copenhagen	Danish Realm	1962-11-18T00:00:00Z
Enrico Fermi	male	Nobel Prize in Physics	1938-01-01T00:00:00Z	1901-09-29T00:00:00Z	Rome	Italy	1954-11-28T00:00:00Z
Erwin Schrödinger	male	Nobel Prize in Physics	1933-01-01T00:00:00Z	1887-08-12T00:00:00Z	Vienna	Austria	1961-01-04T00:00:00Z
Wilhelm Röntgen	male	Nobel Prize in Physics	1901-01-01T00:00:00Z	1845-03-27T00:00:00Z	Lennep	Germany	1923-02-10T00:00:00Z
David Gross	male	Nobel Prize in Physics	2004-01-01T00:00:00Z	1941-02-19T00:00:00Z	Washington, D.C.	United States of America	
Werner Heisenberg	male	Nobel Prize in Physics	1932-01-01T00:00:00Z	1901-12-05T00:00:00Z	Würzburg	Germany	1976-02-01T00:00:00Z
William Alfred Fowler	male	Nobel Prize in Physics	1983-01-01T00:00:00Z	1911-08-09T00:00:00Z	Pittsburgh	United States of America	1995-03-14T00:00:00Z
Hannes Alfvén	male	Nobel Prize in Physics	1970-01-01T00:00:00Z	1908-05-30T00:00:00Z	Norrköping	Sweden	1995-04-02T00:00:00Z
James Franck	male	Nobel Prize in Physics	1925-01-01T00:00:00Z	1882-08-26T00:00:00Z	Hamburg	Germany	1964-05-21T00:00:00Z
Wilhelm Wien	male	Nobel Prize in Physics	1911-01-01T00:00:00Z	1864-01-13T00:00:00Z	Parusnoje	Russia	1928-08-30T00:00:00Z
Gustav Ludwig Hertz	male	Nobel Prize in Physics	1925-01-01T00:00:00Z	1887-07-22T00:00:00Z	Hamburg	Germany	1975-10-30T00:00:00Z
Otto Stern	male	Nobel Prize in Physics	1943-01-01T00:00:00Z	1888-02-17T00:00:00Z	Żory	Poland	1969-08-17T00:00:00Z
Wolfgang Paul	male	Nobel Prize in Physics	1989-01-01T00:00:00Z	1913-08-10T00:00:00Z	Lorenzkirch	Germany	1993-12-07T00:00:00Z
C. V. Raman	male	Nobel Prize in Physics	1930-01-01T00:00:00Z	1888-11-07T00:00:00Z	Trichy	India	1970-11-21T00:00:00Z
David J. Wineland	male	Nobel Prize in Physics	2012-01-01T00:00:00Z	1944-02-24T00:00:00Z	Milwaukee	United States of America	
Heike Kamerlingh Onnes	male	Nobel Prize in Physics	1913-01-01T00:00:00Z	1853-09-21T00:00:00Z	Groningen	Netherlands	1926-02-21T00:00:00Z
John Cockcroft	male	Nobel Prize in Physics	1951-01-01T00:00:00Z	1897-05-27T00:00:00Z	Todmorden	United Kingdom	1967-09-18T00:00:00Z
Roy J. Glauber	male	Nobel Prize in Physics	2005-01-01T00:00:00Z	1925-09-01T00:00:00Z	New York City	United States of America	2018-12-26T00:00:00Z
Herbert Kroemer	male	Nobel Prize in Physics	2000-01-01T00:00:00Z	1928-08-25T00:00:00Z	Weimar	Germany	
Alfred Kastler	male	Nobel Prize in Physics	1966-01-01T00:00:00Z	1902-05-03T00:00:00Z	Guebwiller	France	1984-01-07T00:00:00Z
Klaus von Klitzing	male	Nobel Prize in Physics	1985-01-01T00:00:00Z	1943-06-28T00:00:00Z	Gmina Środa Wielkopolska	Poland	
Georg Bednorz	male	Nobel Prize in Physics	1987-01-01T00:00:00Z	1950-05-16T00:00:00Z	Neuenkirchen	Germany	
Pavel Cherenkov	male	Nobel Prize in Physics	1958-01-01T00:00:00Z	1904-07-28T00:00:00Z	Novaya Chigla	Russia	1990-01-06T00:00:00Z
James Chadwick	male	Nobel Prize in Physics	1935-01-01T00:00:00Z	1891-01-01T00:00:00Z	Bollington	United Kingdom	1974-01-01T00:00:00Z
James Chadwick	male	Nobel Prize in Physics	1935-01-01T00:00:00Z	1892-10-20T00:00:00Z	Bollington	United Kingdom	1974-01-01T00:00:00Z
James Chadwick	male	Nobel Prize in Physics	1935-01-01T00:00:00Z	1891-01-01T00:00:00Z	Bollington	United Kingdom	1974-07-24T00:00:00Z
James Chadwick	male	Nobel Prize in Physics	1935-01-01T00:00:00Z	1892-10-20T00:00:00Z	Bollington	United Kingdom	1974-07-24T00:00:00Z
Alexander Prokhorov	male	Nobel Prize in Physics	1964-01-01T00:00:00Z	1916-07-11T00:00:00Z	Atherton	Australia	2002-01-08T00:00:00Z
Nikolay Basov	male	Nobel Prize in Physics	1964-01-01T00:00:00Z	1922-12-14T00:00:00Z	Usman	Russia	2001-07-01T00:00:00Z
Andre Geim	male	Nobel Prize in Physics	2010-01-01T00:00:00Z	1958-10-21T00:00:00Z	Sochi	Russia	
Simon van der Meer	male	Nobel Prize in Physics	1984-01-01T00:00:00Z	1925-11-24T00:00:00Z	The Hague	Netherlands	2011-03-04T00:00:00Z
Adam Riess	male	Nobel Prize in Physics	2011-01-01T00:00:00Z	1969-12-16T00:00:00Z	Washington, D.C.	United States of America	
Norman Foster Ramsey	male	Nobel Prize in Physics	1989-01-01T00:00:00Z	1915-08-27T00:00:00Z	Washington, D.C.	United States of America	2011-11-04T00:00:00Z
Sheldon Lee Glashow	male	Nobel Prize in Physics	1979-01-01T00:00:00Z	1932-12-05T00:00:00Z	New York City	United States of America	
Karl Alexander Müller	male	Nobel Prize in Physics	1987-01-01T00:00:00Z	1927-04-20T00:00:00Z	Basel	Switzerland	
Michel Mayor	male	Nobel Prize in Physics	2019-01-01T00:00:00Z	1942-01-12T00:00:00Z	Lausanne	Switzerland	
Robert A. Millikan	male	Nobel Prize in Physics	1923-01-01T00:00:00Z	1868-03-22T00:00:00Z	Morrison	United States of America	1953-12-19T00:00:00Z
Johannes Diderik van der Waals	male	Nobel Prize in Physics	1910-01-01T00:00:00Z	1837-11-23T00:00:00Z	Leiden	Netherlands	1923-03-08T00:00:00Z
Clinton Davisson	male	Nobel Prize in Physics	1937-01-01T00:00:00Z	1881-10-22T00:00:00Z	Bloomington	United States of America	1958-02-01T00:00:00Z
Gabriel Lippmann	male	Nobel Prize in Physics	1908-01-01T00:00:00Z	1845-08-16T00:00:00Z	Bonnevoie	Luxembourg	1921-07-13T00:00:00Z
William Henry Bragg	male	Nobel Prize in Physics	1915-01-01T00:00:00Z	1862-07-02T00:00:00Z	Wigton	United Kingdom	1942-03-12T00:00:00Z
George Paget Thomson	male	Nobel Prize in Physics	1937-01-01T00:00:00Z	1892-05-03T00:00:00Z	Cambridge	United Kingdom	1975-09-10T00:00:00Z
Jean Perrin	male	Nobel Prize in Physics	1926-01-01T00:00:00Z	1870-09-30T00:00:00Z	Lille	France	1942-04-17T00:00:00Z
Subrahmanyan Chandrasekhar	male	Nobel Prize in Physics	1983-01-01T00:00:00Z	1910-10-19T00:00:00Z	Lahore	Pakistan	1995-08-21T00:00:00Z
François Englert	male	Nobel Prize in Physics	2013-01-01T00:00:00Z	1932-11-06T00:00:00Z	Etterbeek	Belgium	
Edward Victor Appleton	male	Nobel Prize in Physics	1947-01-01T00:00:00Z	1892-09-06T00:00:00Z	Bradford	United Kingdom	1965-04-21T00:00:00Z
John Robert Schrieffer	male	Nobel Prize in Physics	1972-01-01T00:00:00Z	1931-05-31T00:00:00Z	Oak Park	United States of America	2019-07-27T00:00:00Z
Jack Steinberger	male	Nobel Prize in Physics	1988-01-01T00:00:00Z	1921-05-25T00:00:00Z	Bad Kissingen	Germany	2020-12-12T00:00:00Z
Albert Fert	male	Nobel Prize in Physics	2007-01-01T00:00:00Z	1938-03-07T00:00:00Z	Carcassonne	France	
Igor Tamm	male	Nobel Prize in Physics	1958-01-01T00:00:00Z	1895-07-08T00:00:00Z	Vladivostok	Russia	1971-04-12T00:00:00Z
Masatoshi Koshiba	male	Nobel Prize in Physics	2002-01-01T00:00:00Z	1926-09-19T00:00:00Z	Toyohashi	Japan	2020-11-12T00:00:00Z
Hideki Yukawa	male	Nobel Prize in Physics	1949-01-01T00:00:00Z	1907-01-23T00:00:00Z	Azabu	Japan	1981-09-08T00:00:00Z
Charles Glover Barkla	male	Nobel Prize in Physics	1917-01-01T00:00:00Z	1877-06-07T00:00:00Z	Widnes	United Kingdom	1944-10-23T00:00:00Z
Charles Thomson Rees Wilson	male	Nobel Prize in Physics	1927-01-01T00:00:00Z	1869-02-14T00:00:00Z	Glencorse	United Kingdom	1959-11-15T00:00:00Z
Isidor Isaac Rabi	male	Nobel Prize in Physics	1944-01-01T00:00:00Z	1898-07-29T00:00:00Z	Rymanów	Poland	1988-01-11T00:00:00Z
Ernest Lawrence	male	Nobel Prize in Physics	1939-01-01T00:00:00Z	1901-08-08T00:00:00Z	Canton	United States of America	1958-08-27T00:00:00Z
Robert Wilson	male	Nobel Prize in Physics	1978-01-01T00:00:00Z	1936-01-10T00:00:00Z	Houston	United States of America	
Steven Chu	male	Nobel Prize in Physics	1997-01-01T00:00:00Z	1948-02-28T00:00:00Z	St. Louis	United States of America	
Murray Gell-Mann	male	Nobel Prize in Physics	1969-01-01T00:00:00Z	1929-09-15T00:00:00Z	Lower Manhattan	United States of America	2019-05-24T00:00:00Z
Arno Allan Penzias	male	Nobel Prize in Physics	1978-01-01T00:00:00Z	1933-04-26T00:00:00Z	Munich	Germany	
Raymond Davis Jr.	male	Nobel Prize in Physics	2002-01-01T00:00:00Z	1914-10-14T00:00:00Z	Washington, D.C.	United States of America	2006-05-31T00:00:00Z
C. F. Powell	male	Nobel Prize in Physics	1950-01-01T00:00:00Z	1903-12-05T00:00:00Z	Tonbridge	United Kingdom	1969-08-09T00:00:00Z
Luis Walter Alvarez	male	Nobel Prize in Physics	1968-01-01T00:00:00Z	1911-06-13T00:00:00Z	San Francisco	United States of America	1988-09-01T00:00:00Z
Leo Esaki	male	Nobel Prize in Physics	1973-01-01T00:00:00Z	1925-03-12T00:00:00Z	Osaka	Japan	
Brian David Josephson	male	Nobel Prize in Physics	1973-01-01T00:00:00Z	1940-01-04T00:00:00Z	Cardiff	United Kingdom	
Zhores Alfyorov	male	Nobel Prize in Physics	2000-01-01T00:00:00Z	1930-03-15T00:00:00Z	Vitebsk	Belarus	2019-03-01T00:00:00Z
Ernest Walton	male	Nobel Prize in Physics	1951-01-01T00:00:00Z	1903-10-06T00:00:00Z	Abbeyside	Ireland	1995-06-25T00:00:00Z
Owen Chamberlain	male	Nobel Prize in Physics	1959-01-01T00:00:00Z	1920-07-10T00:00:00Z	San Francisco	United States of America	2006-02-28T00:00:00Z
Polykarp Kusch	male	Nobel Prize in Physics	1955-01-01T00:00:00Z	1911-01-26T00:00:00Z	Blankenburg	Germany	1993-03-20T00:00:00Z
Gerard 't Hooft	male	Nobel Prize in Physics	1999-01-01T00:00:00Z	1946-07-05T00:00:00Z	Den Helder	Netherlands	
Riccardo Giacconi	male	Nobel Prize in Physics	2002-01-01T00:00:00Z	1931-10-06T00:00:00Z	Genoa	Italy	2018-12-09T00:00:00Z
Pierre-Gilles de Gennes	male	Nobel Prize in Physics	1991-01-01T00:00:00Z	1932-10-24T00:00:00Z	16th arrondissement of Paris	France	2007-05-18T00:00:00Z
Nevill Francis Mott	male	Nobel Prize in Physics	1977-01-01T00:00:00Z	1905-09-30T00:00:00Z	Leeds	United Kingdom	1996-08-08T00:00:00Z
Melvin Schwartz	male	Nobel Prize in Physics	1988-01-01T00:00:00Z	1932-11-02T00:00:00Z	New York City	United States of America	2006-08-28T00:00:00Z
Nicolaas Bloembergen	male	Nobel Prize in Physics	1981-01-01T00:00:00Z	1920-03-11T00:00:00Z	Dordrecht	Netherlands	2017-09-05T00:00:00Z
Antony Hewish	male	Nobel Prize in Physics	1974-01-01T00:00:00Z	1924-05-11T00:00:00Z	Fowey	United Kingdom	
Henry Way Kendall	male	Nobel Prize in Physics	1990-01-01T00:00:00Z	1926-12-09T00:00:00Z	Boston	United States of America	1999-02-15T00:00:00Z
Claude Cohen-Tannoudji	male	Nobel Prize in Physics	1997-01-01T00:00:00Z	1933-04-01T00:00:00Z	Constantine	Algeria	
Martin Ryle	male	Nobel Prize in Physics	1974-01-01T00:00:00Z	1918-09-27T00:00:00Z	Brighton	United Kingdom	1984-10-14T00:00:00Z
Burton Richter	male	Nobel Prize in Physics	1976-01-01T00:00:00Z	1931-03-22T00:00:00Z	New York City	United States of America	2018-07-18T00:00:00Z
Ivar Giaever	male	Nobel Prize in Physics	1973-01-01T00:00:00Z	1929-04-05T00:00:00Z	Bergen	Norway	
Robert Coleman Richardson	male	Nobel Prize in Physics	1996-01-01T00:00:00Z	1937-06-26T00:00:00Z	Washington, D.C.	United States of America	2013-02-19T00:00:00Z
Samuel C. C. Ting	male	Nobel Prize in Physics	1976-01-01T00:00:00Z	1936-01-27T00:00:00Z	Ann Arbor	United States of America	
James Cronin	male	Nobel Prize in Physics	1980-01-01T00:00:00Z	1931-09-29T00:00:00Z	Chicago	United States of America	2016-08-25T00:00:00Z
Roger Penrose	male	Nobel Prize in Physics	2020-01-01T00:00:00Z	1931-08-08T00:00:00Z	Colchester	United Kingdom	
Brian Schmidt	male	Nobel Prize in Physics	2011-01-01T00:00:00Z	1967-02-24T00:00:00Z	Missoula	United States of America	
Richard E. Taylor	male	Nobel Prize in Physics	1990-01-01T00:00:00Z	1929-11-02T00:00:00Z	Medicine Hat	Canada	2018-02-22T00:00:00Z
Daniel C. Tsui	male	Nobel Prize in Physics	1998-01-01T00:00:00Z	1939-02-28T00:00:00Z	Baofeng County	People's Republic of China	
Martinus J. G. Veltman	male	Nobel Prize in Physics	1999-01-01T00:00:00Z	1931-06-27T00:00:00Z	Waalwijk	Netherlands	2021-01-04T00:00:00Z
Makoto Kobayashi	male	Nobel Prize in Physics	2008-01-01T00:00:00Z	1944-04-07T00:00:00Z	Nagoya	Japan	
Eric Allin Cornell	male	Nobel Prize in Physics	2001-01-01T00:00:00Z	1961-12-19T00:00:00Z	Palo Alto	United States of America	
Val Logsdon Fitch	male	Nobel Prize in Physics	1980-01-01T00:00:00Z	1923-03-10T00:00:00Z	Merriman	United States of America	2015-02-04T00:00:00Z
Val Logsdon Fitch	male	Nobel Prize in Physics	1980-01-01T00:00:00Z	1923-03-10T00:00:00Z	Merriman	United States of America	2015-02-05T00:00:00Z
Gérard Mourou	male	Nobel Prize in Physics	2018-01-01T00:00:00Z	1944-06-22T00:00:00Z	Albertville	France	
Arthur Ashkin	male	Nobel Prize in Physics	2018-01-01T00:00:00Z	1922-09-02T00:00:00Z	Brooklyn	United States of America	2020-09-21T00:00:00Z
David J. Thouless	male	Nobel Prize in Physics	2016-01-01T00:00:00Z	1934-09-21T00:00:00Z	Bearsden	United Kingdom	2019-04-06T00:00:00Z
Jim Peebles	male	Nobel Prize in Physics	2019-01-01T00:00:00Z	1935-04-25T00:00:00Z	Winnipeg	Canada	
Marie Curie	female	Nobel Prize in Chemistry	1911-01-01T00:00:00Z	1867-11-07T00:00:00Z	Warsaw	Poland	1934-07-04T00:00:00Z
Dorothy Hodgkin	female	Nobel Prize in Chemistry	1964-01-01T00:00:00Z	1910-05-12T00:00:00Z	Cairo	Egypt	1994-07-29T00:00:00Z
Edwin Mattison McMillan	male	Nobel Prize in Chemistry	1951-01-01T00:00:00Z	1907-09-18T00:00:00Z	Redondo Beach	United States of America	1991-09-07T00:00:00Z
Abdus Salam	male	Nobel Prize in Physics	1979-01-01T00:00:00Z	1926-01-29T00:00:00Z	Jhang	Pakistan	1996-11-21T00:00:00Z
Vincent du Vigneaud	male	Nobel Prize in Chemistry	1955-01-01T00:00:00Z	1901-05-18T00:00:00Z	Chicago	United States of America	1978-12-11T00:00:00Z
Guglielmo Marconi	male	Nobel Prize in Physics	1909-01-01T00:00:00Z	1874-04-25T00:00:00Z	Bologna	Italy	1937-07-20T00:00:00Z
Pierre Curie	male	Nobel Prize in Physics	1903-01-01T00:00:00Z	1859-05-15T00:00:00Z	Paris	France	1906-04-19T00:00:00Z
Henri Becquerel	male	Nobel Prize in Physics	1903-01-01T00:00:00Z	1852-12-15T00:00:00Z	Paris	France	1908-08-25T00:00:00Z
J. J. Thomson	male	Nobel Prize in Physics	1906-01-01T00:00:00Z	1856-12-18T00:00:00Z	Manchester	United Kingdom	1940-08-30T00:00:00Z
Paul Dirac	male	Nobel Prize in Physics	1933-01-01T00:00:00Z	1902-08-08T00:00:00Z	Bristol	United Kingdom	1984-10-20T00:00:00Z
Richard Laurence Millington Synge	male	Nobel Prize in Chemistry	1952-01-01T00:00:00Z	1914-10-28T00:00:00Z	Liverpool	United Kingdom	1994-08-18T00:00:00Z
Fritz Haber	male	Nobel Prize in Chemistry	1918-01-01T00:00:00Z	1868-12-09T00:00:00Z	Wrocław	Poland	1934-01-29T00:00:00Z
Adolf von Baeyer	male	Nobel Prize in Chemistry	1905-01-01T00:00:00Z	1835-10-31T00:00:00Z	Berlin	Germany	1917-08-20T00:00:00Z
Maria Goeppert Mayer	female	Nobel Prize in Physics	1963-01-01T00:00:00Z	1906-06-28T00:00:00Z	Katowice	Poland	1972-02-20T00:00:00Z
Peter Grünberg	male	Nobel Prize in Physics	2007-01-01T00:00:00Z	1939-05-18T00:00:00Z	Plzeň	Czech Republic	2018-04-07T00:00:00Z
Walther Hermann Nernst	male	Nobel Prize in Chemistry	1920-01-01T00:00:00Z	1864-06-25T00:00:00Z	Wąbrzeźno	Poland	1941-11-18T00:00:00Z
Reinhard Genzel	male	Nobel Prize in Physics	2020-01-01T00:00:00Z	1952-03-24T00:00:00Z	Bad Homburg vor der Höhe	Germany	
Wolfgang Pauli	male	Nobel Prize in Physics	1945-01-01T00:00:00Z	1900-04-25T00:00:00Z	Vienna	Austria	1958-12-15T00:00:00Z
Theodor W. Hänsch	male	Nobel Prize in Physics	2005-01-01T00:00:00Z	1941-10-30T00:00:00Z	Heidelberg	Germany	
Horst Ludwig Störmer	male	Nobel Prize in Physics	1998-01-01T00:00:00Z	1949-04-06T00:00:00Z	Frankfurt am Main	Germany	
Ernst Ruska	male	Nobel Prize in Physics	1986-01-01T00:00:00Z	1906-12-25T00:00:00Z	Heidelberg	Germany	1988-05-27T00:00:00Z
George E. Smith	male	Nobel Prize in Physics	2009-01-01T00:00:00Z	1930-05-10T00:00:00Z	White Plains	United States of America	
Walther Bothe	male	Nobel Prize in Physics	1954-01-01T00:00:00Z	1891-01-08T00:00:00Z	Oranienburg	Germany	1957-02-08T00:00:00Z
Gerhard Herzberg	male	Nobel Prize in Chemistry	1971-01-01T00:00:00Z	1904-12-25T00:00:00Z	Hamburg	Germany	1999-03-03T00:00:00Z
Hans Fischer	male	Nobel Prize in Chemistry	1930-01-01T00:00:00Z	1881-07-27T00:00:00Z	Höchst	Germany	1945-03-31T00:00:00Z
Gerd Binnig	male	Nobel Prize in Physics	1986-01-01T00:00:00Z	1947-07-20T00:00:00Z	Frankfurt am Main	Germany	
Victor Francis Hess	male	Nobel Prize in Physics	1936-01-01T00:00:00Z	1883-06-24T00:00:00Z	Deutschfeistritz	Austria	1964-12-17T00:00:00Z
Pieter Zeeman	male	Nobel Prize in Physics	1902-01-01T00:00:00Z	1865-05-25T00:00:00Z	Zonnemaire	Netherlands	1943-10-09T00:00:00Z
Donald Arthur Glaser	male	Nobel Prize in Physics	1960-01-01T00:00:00Z	1926-09-21T00:00:00Z	Cleveland	United States of America	2013-02-28T00:00:00Z
Leon Cooper	male	Nobel Prize in Physics	1972-01-01T00:00:00Z	1930-02-28T00:00:00Z	New York City	United States of America	
John Strutt, 3rd Baron Rayleigh	male	Nobel Prize in Physics	1904-01-01T00:00:00Z	1842-11-12T00:00:00Z	Maldon	United Kingdom	1919-06-30T00:00:00Z
Louis de Broglie	male	Nobel Prize in Physics	1929-01-01T00:00:00Z	1892-08-15T00:00:00Z	Dieppe	France	1987-03-19T00:00:00Z
Paul Berg	male	Nobel Prize in Chemistry	1980-01-01T00:00:00Z	1926-06-30T00:00:00Z	Brooklyn	United States of America	
John C. Mather	male	Nobel Prize in Physics	2006-01-01T00:00:00Z	1946-08-07T00:00:00Z	Roanoke	United States of America	
Ei-ichi Negishi	male	Nobel Prize in Chemistry	2010-01-01T00:00:00Z	1935-07-14T00:00:00Z	Hsinking	Manchukuo	2021-06-06T00:00:00Z
Richard F. Heck	male	Nobel Prize in Chemistry	2010-01-01T00:00:00Z	1931-08-15T00:00:00Z	Springfield	United States of America	2015-10-10T00:00:00Z
Konstantin Novoselov	male	Nobel Prize in Physics	2010-01-01T00:00:00Z	1974-08-23T00:00:00Z	Nizhny Tagil	Russia	
Martin Lewis Perl	male	Nobel Prize in Physics	1995-01-01T00:00:00Z	1927-06-24T00:00:00Z	Manhattan	United States of America	2014-09-30T00:00:00Z
Ben Roy Mottelson	male	Nobel Prize in Physics	1975-01-01T00:00:00Z	1926-07-09T00:00:00Z	Chicago	United States of America	
Thomas A. Steitz	male	Nobel Prize in Chemistry	2009-01-01T00:00:00Z	1940-08-23T00:00:00Z	Milwaukee	United States of America	2018-10-09T00:00:00Z
Serge Haroche	male	Nobel Prize in Physics	2012-01-01T00:00:00Z	1944-09-11T00:00:00Z	Casablanca	Morocco	
William Giauque	male	Nobel Prize in Chemistry	1949-01-01T00:00:00Z	1895-05-12T00:00:00Z	Niagara Falls	Canada	1982-03-28T00:00:00Z
Stanford Moore	male	Nobel Prize in Chemistry	1972-01-01T00:00:00Z	1913-09-04T00:00:00Z	Chicago	United States of America	1982-08-23T00:00:00Z
Alfred Werner	male	Nobel Prize in Chemistry	1913-01-01T00:00:00Z	1866-12-12T00:00:00Z	Mulhouse	France	1919-11-15T00:00:00Z
Felix Bloch	male	Nobel Prize in Physics	1952-01-01T00:00:00Z	1905-10-23T00:00:00Z	Zürich	Switzerland	1983-09-10T00:00:00Z
Heinrich Rohrer	male	Nobel Prize in Physics	1986-01-01T00:00:00Z	1933-06-06T00:00:00Z	Buchs	Switzerland	2013-05-16T00:00:00Z
Didier Queloz	male	Nobel Prize in Physics	2019-01-01T00:00:00Z	1966-02-23T00:00:00Z	Switzerland	Switzerland	
Arthur Compton	male	Nobel Prize in Physics	1927-01-01T00:00:00Z	1892-09-10T00:00:00Z	Wooster	United States of America	1962-03-15T00:00:00Z
Lawrence Bragg	male	Nobel Prize in Physics	1915-01-01T00:00:00Z	1890-03-31T00:00:00Z	Adelaide	Australia	1971-07-01T00:00:00Z
Lev Landau	male	Nobel Prize in Physics	1962-01-01T00:00:00Z	1908-01-22T00:00:00Z	Baku	Azerbaijan	1968-04-01T00:00:00Z
Elias James Corey	male	Nobel Prize in Chemistry	1990-01-01T00:00:00Z	1928-07-12T00:00:00Z	Methuen	United States of America	
Georges Charpak	male	Nobel Prize in Physics	1992-01-01T00:00:00Z	1924-08-01T00:00:00Z	Dubrovytsia	Ukraine	2010-09-29T00:00:00Z
Dennis Gabor	male	Nobel Prize in Physics	1971-01-01T00:00:00Z	1900-06-05T00:00:00Z	Budapest	Hungary	1979-02-08T00:00:00Z
Gustaf Dalén	male	Nobel Prize in Physics	1912-01-01T00:00:00Z	1869-11-30T00:00:00Z	Stenstorp	Sweden	1937-12-09T00:00:00Z
Manne Siegbahn	male	Nobel Prize in Physics	1924-01-01T00:00:00Z	1886-12-03T00:00:00Z	Örebro Nikolai parish	Sweden	1978-09-24T00:00:00Z
Percy Williams Bridgman	male	Nobel Prize in Physics	1946-01-01T00:00:00Z	1882-04-21T00:00:00Z	Cambridge	United States of America	1961-08-20T00:00:00Z
